,ht_trend,ht_period,dx,ema,kama,cmo,rsi,cci,chaikin,atr,obv,aroon,ht,CLOSE,HIGH,LOW,bop,macd,OPEN,date,label,price,close_price,low_price,high_price
0,0,,,,,,,,,,,,,,,,-0.459530157,,,1/4/13,0.006592411,2551.814,2524.409,2498.892,2558.529
1,0,,,,,,,,,,,,,,,,0.5219693883489527,,,1/7/13,-0.006526747,2518.047,2535.985,2511.603,2545.969
2,0,,,,,,,,0.8334613975340248,,-0.414868832,,,-0.004201523,-0.002142995,-0.00362836,-0.245035899,,0.006592411,1/8/13,0.002972872,2534.647,2525.33,2502.49,2540.513
3,0,,,,,,,,1.0108690794078607,,0.6931682903737524,,,0.000315206,-0.00246958,0.00072288,0.2679358717434995,,-0.006526747,1/9/13,0.003129962,2518.104,2526.126,2504.299,2534.239
4,0,,,,,,,,-0.16661361,,0.41437342161767243,,,0.00175882,0.007541909,0.003765525,0.12565933927263984,,0.002972872,1/10/13,-0.023413901,2525.59,2530.569,2513.729,2553.352
5,0,,,,,,,,-0.990472137,,-0.305969202,,,-0.01870686,-0.005309883,-0.015925742,-0.760461739,,0.003129962,1/11/13,0.042420588,2533.495,2483.23,2473.696,2539.794
6,0,,,,,,,,164.29749040097556,,0.5555569833989433,,,0.038053261,0.017257698852741754,0.000122085,0.9445574539119015,,-0.023413901,1/14/13,0.004743069,2474.176,2577.725,2473.998,2583.625
7,0,,,,,,,,0.38669027251235555,,0.37648566608760925,,,0.007033722,0.008431951,0.041601085,0.5869923835597265,,0.042420588,1/15/13,-0.007970317,2579.132,2595.856,2576.919,2605.41
8,0,,,,,,,,0.18293552955904535,,-0.259410406,,,-0.007228444,-0.002040754,-0.014124619,-0.239592426,,0.004743069,1/16/13,-0.000785386,2591.365,2577.092,2540.521,2600.093
9,0,,,,,,,,-0.132168366,,-0.261819778,,,-0.009442426,-0.009628502,-0.000333396,-0.507376215,,-0.007970317,1/17/13,0.014387478140625687,2570.711,2552.758,2539.674,2575.058
10,0,,,,,,,,0.3619422795512246,,0.3953941950148423,,,0.016719563703257334,0.012577580776821362,0.005424712,0.49536068154458557,,-0.000785386,1/18/13,0.001820276,2568.692,2595.439,2553.451,2607.446
11,0,,,,,,,,0.5056829279873842,,0.305873246,,,0.005956218,0.001440107,0.011435895969807097,0.1838593295737243,,0.014387478140625687,1/21/13,-0.008502171,2605.649,2610.898,2582.652,2611.201
12,0,,,,,,,,-0.045461633,,-0.294454009,,,-0.00536214,0.003379288,-0.001731166,-0.32248351,,0.001820276,1/22/13,0.007043124,2610.392,2596.898,2578.181,2620.025
13,0,,0.18955734551767806,,,,,,0.25060870380893707,,0.29885948716203625,,,0.00406562,-0.003288518,-0.000705536,0.549490684,,-0.008502171,1/23/13,-0.009801157,2588.198,2607.456,2576.362,2611.409
14,0,,0.36676405445710386,,,,0.5863280186546402,,-0.23799748,,-0.338056152,,,-0.009473218,0.019910707208254275,-0.004718281,-0.238633843,,0.007043124,1/24/13,-0.001400297,2606.427,2582.755,2564.206,2663.404
15,0,,0.3667640544571039,,0.00421694,0.1354247549518204,0.5663292475127792,,-0.164090148,,-0.268425409,0.6,,-0.00429038,-0.02699215,0.001131344,-0.377243301,,-0.009801157,1/25/13,0.030307298390116477,2580.881,2571.674,2567.107,2591.513
16,0,,0.5122814247353441,,-0.024746779,0.30621445136382286,0.6573986121106299,,0.48820431970256717,0.043794338,0.5726032943118007,0.6,,0.031181635,0.023327685,0.003957763,0.9986077643908933,,-0.001400297,1/28/13,0.00868276,2577.267,2651.863,2577.267,2651.967
17,0,,0.5715063409166494,,-0.030964813,0.347549673,0.6791201246847567,,0.18539596096651567,-0.014767666,0.40306783311882244,0.8,,0.009051373,0.012656266084758894,0.026728701,0.5203291261396261,,0.030307298390116477,1/29/13,0.004673628,2655.377,2675.866,2646.154,2685.531
18,0,,0.5783677718552382,,-0.032692981,0.36910160750333865,0.6904313885115672,,0.2822912200552128,-0.02971644,0.28396309402305997,0.8666666666666667,,0.004800315,0.001546063,0.006011744,0.3721081785597827,,0.00868276,1/30/13,-0.00511492,2678.433,2688.711,2662.062,2689.683
19,0,,0.5906776116301643,,-0.029554568,0.36223670776948397,0.6867193521786709,161.4193411352244,0.049851172574276514,-0.031438752,-0.214219572,0.9333333333333335,,-0.000680252,0.002676152,0.003481512,-0.159250127,,0.004673628,1/31/13,0.028575142490980365,2690.951,2686.882,2671.33,2696.881
20,0,,0.6612859392250583,,-0.041077004,0.45293325359498465,0.7342095924304192,183.98275931273034,0.2282018826881862,0.037315839,0.2927394926624496,1,,0.021006504937693515,0.017591062,-2.10E-05,0.9053909757967359,,-0.00511492,2/1/13,-0.009354001,2677.187,2743.324,2671.274,2744.322
21,0,,0.6907443031032534,,-0.037497622,0.45979317963586824,0.7377773116345139,188.60014456587965,-0.022178568,-0.015310672,0.2788970659836021,1,,0.001714708,0.008811648,0.022388568151376464,-0.151239846,,0.028575142490980365,2/4/13,0.016121381413745972,2753.688,2748.028,2731.08,2768.504
22,0,,0.7039504826946751,,-0.039968905,0.4939696820843048,0.7555416737936033,163.19359888643731,0.1521604841430404,0.009411977,0.19794853132097678,0.8666666666666667,,0.00860508,0.004135446,-0.002093677,0.8013225623271314,,-0.009354001,2/5/13,-0.000136368,2727.93,2771.675,2725.362,2779.953
23,0,,0.7126617712164017,,-0.034590527,0.4999455897951617,0.7586460496105467,152.73222135029926,-0.009402542,-0.036689327,0.1177845244990896,0.9333333333333335,,0.001504145,0.002698966,0.014816747,0.18127389121724838,,0.016121381413745972,2/6/13,-0.005730048,2771.908,2775.844,2765.743,2787.456
24,0,,0.44878945476244475,-0.050734085,-0.023668255,0.43058907572721544,0.7208719556338723,111.23016137033714,0.058331662,0.009436268,-0.114536937,0.9333333333333335,,-0.005754646,-0.004119168,-0.015499994,-0.219585687,,-0.000136368,2/7/13,0.010311908374397438,2771.53,2759.87,2722.874,2775.974
25,0,,0.4798347732436134,-0.05057927,-0.023269403,0.4507823766657994,0.7315547091298193,113.16922561571928,0.011680482062811581,-0.005108284,0.11131286374903415,1,,0.004295492,0.005522026,0.009207918,0.37078211130843997,,-0.005730048,2/8/13,-0.017607348,2755.649,2771.725,2747.946,2791.303
26,0,,0.3889452502492995,-0.035722301,-0.010084205,0.3072609420813272,0.653705166,86.48494196950806,-0.092676845,0.013584460581695712,-0.098880888,0.7333333333333334,,-0.012358369,-0.001276465,-0.00598265,-0.828573461,,0.010311908374397438,2/18/13,-0.01789806,2784.065,2737.471,2731.506,2787.74
27,0,,0.12796779544962925,-0.015784582,0.008636329,0.12647582189304846,0.557045042,32.850414519896034,-0.090342493,0.026822287301233594,-0.1157436,0.7333333333333334,,-0.018946319,-0.016859894,-0.020928748,-0.744563253,,-0.017607348,2/19/13,-0.003853925,2735.045,2685.606,2674.339,2740.739
28,0,,0.092535985,-0.020294781,0.002173102,0.16700081589980925,0.5790536044992955,18.57229828001076,0.12736284872064685,-0.014743899,0.11367359150798961,0.7333333333333334,,0.006340841,-0.013733887,-0.003405701,0.4368447460849945,,-0.01789806,2/20/13,-0.02544753,2686.093,2702.635,2665.231,2703.098
29,0,,0.16001874693484366,0.013166678828484768,0.037130987567048246,-0.080226569,0.44910557557007375,-58.1148384,-0.072095519,0.097383576,-0.1467343,0.7333333333333334,,-0.034072674,-0.01012061,-0.03019363,-0.716529462,,-0.003853925,2/21/13,-0.000192127,2675.741,2610.549,2584.758,2675.741
30,0,,0.16001874693484386,0.017176492034278068,0.042288576,-0.110791074,0.433249398,-84.34046561,-0.064459959,-0.031997756,-0.102856235,0.6666666666666667,,-0.005341788,-0.021398932,0.002471411,-0.404067747,,-0.02544753,2/22/13,-0.00758453,2607.65,2596.604,2591.146,2618.483
31,0,,0.12140778004544966,0.012843385608345192,0.038179328,-0.087588077,0.4458741559109241,-78.33820837,-0.025550539,-0.01700111,0.10123668702406974,0.6,,0.003218049,0.00390035,-0.000138549,-0.057743544,,-0.000192127,2/25/13,-0.004378569,2607.149,2604.96,2590.787,2628.696
32,0,0.15646696015449785,0.19557781963981558,0.025461062838114668,0.050388163,-0.170593925,0.40267844053604585,-99.87087335,-0.142653803,0.021859549641223275,-0.138344864,-0.466666667,,-0.01434379,0.000912239,-0.010079949,-0.2977929,,-0.00758453,2/26/13,0.013933757394083868,2587.375,2567.595,2564.672,2631.094
33,0,0.17211764825124137,0.19557781963981566,0.013622575154795369,0.037753959014771965,-0.093351398,0.4446716120757177,-93.13691274,0.014853035156654482,-0.004512806,0.12688893303549875,-0.466666667,,0.010547613622865049,-0.00602221,0.001835712,0.4061784647583431,,-0.004378569,2/27/13,0.022933911,2576.046,2594.677,2569.38,2615.249
34,0,0.18933208777083232,0.021456798908126087,-0.014952437,0.007174849,0.092895391,0.5447656457143597,-36.72354433,0.19344473502843984,0.037773528,0.15480126472490596,-0.466666667,,0.030312058109737805,0.022354276782057925,0.009580911,0.7700905738013425,1,0.013933757394083868,2/28/13,-0.019620172,2611.94,2673.327,2593.997,2673.711
35,0,0.2076572040951598,0.044417670045806885,-0.012272162,0.008613539,0.081623091,0.5387937817995792,-29.88880139,0.076468498,0.001330179,-0.11310914,-0.466666667,,-0.001679929,0.002671568,0.012720909083549392,-0.055812399,1,0.022933911,3/1/13,-0.027306427,2671.842,2668.836,2626.995,2680.854
36,0,0.22454087112784912,0.22625555311739784,0.032767682,0.052617065410969444,-0.169872795,0.40705192826363473,-136.4842292,-0.121011228,0.11002720471565142,-0.192351033,-0.733333333,,-0.046132846,-0.022858388,-0.037419561,-0.811014525,0,-0.019620172,3/4/13,0.034136834,2619.42,2545.715,2528.694,2619.574
37,0,0.23768221227215364,0.21378580315129933,0.002226099,0.020679383,-0.012009889,0.4909784501610525,-88.618197,0.17682542528843537,0.025796898155075354,0.19303944654428662,-0.733333333,,0.030283044252793268,0.001373124,0.005169467,0.9202628831152877,0,-0.027306427,3/5/13,0.001864608,2547.893,2622.807,2541.766,2623.171
38,0,0.24409906179532187,0.096370046,-0.007508179,0.009776636,0.037443158,0.5171335436475971,-33.62816203,0.093827342,-0.024913284,0.17293657632248216,-0.733333333,,0.010444916457825748,0.013330430993633291,0.030948954388405614,0.40659806937520687,0.096988872,0.034136834,3/6/13,-0.006477426,2634.87,2650.202,2620.431,2658.139
39,0,0.24502884648537723,0.16532057351286686,0.003814549,0.020775976,-0.020093981,0.48691652444237216,-49.72105942,-0.028335074,0.008396958,-0.144751153,-0.733333333,,-0.011592701,0.000312249,-0.01051888,-0.307161659,0,0.001864608,3/7/13,-0.008543157,2639.783,2619.479,2592.867,2658.969
40,0,0.24590445438295386,0.16532057351286672,0.007982566,0.024441305,-0.043319395,0.4747122122377938,-55.17942225,-0.063925259,-0.03213655,-0.106911005,-0.733333333,,-0.004791793,-0.009907976,0.003507314,-0.513876659,0,-0.006477426,3/8/13,-0.003802286,2622.684,2606.927,2601.961,2632.624
41,0,0.2506293107200219,0.23443722227184302,0.012592555,0.028908294,-0.070684964,0.46030472668740097,-72.54713544,-0.002495122,-0.023058393,-0.102621649,-0.666666667,,-0.005583202,-0.007966196,-0.010680022,-0.210939168,0,-0.008543157,3/11/13,-0.014926318,2600.278,2592.372,2574.172,2611.652
42,0,0.25127537854111415,0.3295024256533515,0.025067548260991668,0.042049851960936246,-0.137444834,0.42520761677755425,-94.44057052,-0.052911614,0.039640478649827005,-0.161469571,-0.6,,-0.014178906,0.003009589,-0.017062185,-0.389599041,0,-0.003802286,3/12/13,-0.013316869,2590.391,2555.615,2530.251,2619.512
43,0,0.2462068971175718,0.35931626423837315,0.033669943121595214,0.050639818235458156,-0.185424927,0.4000679999272727,-130.5463579,-0.041029997,-0.018879666,-0.151058218,-1,,-0.011006744,-0.023950644,-0.006004543,-0.58108594,0,-0.014926318,3/13/13,0.006345758,2551.726,2527.486,2515.058,2556.773
44,0,0.23767275659312678,0.3605226366437558,0.028524633732087246,0.046725946,-0.168620089,0.4091450912817237,-127.748359,0.020457535439009078,-0.029027812,0.15011093291376976,-0.6,,0.002685277,-0.003940123,-0.000236575,0.5127186995905295,0,-0.013316869,3/14/13,-0.0030173,2517.745,2534.273,2514.463,2546.699
45,0,0.22768993430381404,0.15001718183570348,0.024237145,0.043663028,-0.154155766,0.4169833660885482,-102.6069442,-0.038799022,0.04833291,0.22309462327799578,-0.666666667,,0.002209707,0.020965178845242294,-0.003978981,0.064318802,0,0.006345758,3/15/13,-0.007395262,2533.722,2539.873,2504.458,2600.091
46,0,0.2175965239614305,0.16219494342225757,0.03649503,0.057392355982340826,-0.222940713,0.3806808580223526,-147.8800516,-0.10078722,-0.015288335,-0.134074764,-0.733333333,,-0.014717271,-0.021334638,-0.001848703,-0.526534348,0,-0.0030173,3/18/13,0.007805708,2526.077,2502.493,2499.828,2544.619
47,0,0.20811954260002732,0.1840072193757156,0.025123016063782755,0.047319906,-0.161731338,0.4139095488141243,-135.2079511,0.075773957,-0.019819964,0.14117563308510195,-0.8,,0.009032593,-0.004931583,-0.003189819,0.4401481997215006,0,-0.007395262,3/19/13,0.033483606,2507.396,2525.097,2491.854,2532.07
48,0,0.19978446087633547,0.072283296,-0.007652522,0.013098141668569596,0.033370992,0.5186018401277445,-10.06894402,0.1793332967206298,0.034441555,0.20574554863484495,-0.8,,0.033692567,0.030845908683409196,0.014036135343403089,0.9983442119408725,0.13498303158637023,0.007805708,3/20/13,0.000258847,2526.968,2610.174,2526.83,2610.174
49,0,0.19265828445688765,0.1157285256128141,-0.008750179,0.011036029914559764,0.043113578856825055,0.5237854383503538,52.34200645489661,0.020505939162639875,-0.034465178,0.13085154616225392,-0.8,,0.001844321,0.006269314,0.028367163600242273,0.12158835491811702,0.2552910528736455,0.033483606,3/21/13,0.006182778,2611.58,2614.988,2598.509,2626.538
50,0,0.18595286639298314,0.1157285256128141,-0.009237303,0.009605293,0.050187295,0.527563655,54.82821655151034,0.031896271,-0.040266967,0.092576717,-0.8,,0.001269604,-0.000383394,0.001860682,0.27277234416550966,0.35991179616752533,0.000258847,3/22/13,-0.010060466,2612.256,2618.308,2603.344,2625.531
51,0,0.1796933436773635,0.16103272996135984,-0.006702958,0.011296684542104307,0.037291906,0.5205822754310625,62.43705069751208,-0.060673839,-0.024518588,-0.085667783,-0.533333333,,-0.001990217,0.006123714,0.001639814,-0.4503471,0.4349542320525951,0.006182778,3/25/13,-0.010083921,2628.407,2613.097,2607.613,2641.609
52,0,0.17395631059813074,0.01750185,0.007359924,0.025689984168816515,-0.053615238,0.4715197073988503,-16.6225173,-0.025313154,0.007205185,-0.106520088,-0.533333333,,-0.014560118,-0.01296634,-0.020186661,-0.513792643,0.42401588349850644,-0.010060466,3/26/13,-0.015427883,2601.964,2575.05,2554.974,2607.357
53,0,0.16878986055582043,0.002958303,0.003741633,0.021579157247874514,-0.032016795,0.48321025628127884,-0.617181656,-0.024360319,-0.009133178,0.10606697115746044,-0.533333333,,0.00329314,0.001757335,0.004450535,0.1711628723077615,0.43362086116503457,-0.010083921,3/27/13,-0.013093911,2575.726,2583.53,2566.345,2611.939
54,0,0.16530046861167583,0.1964682109990824,0.034678465179801554,0.052551307,-0.20536913,0.39075080592133327,-131.0308501,-0.123895161,0.04597027,-0.147582129,-0.533333333,,-0.032601905,-0.029078397,-0.027767896,-0.896858575,0.28429930727508557,-0.015427883,3/28/13,-0.006534329,2535.988,2499.302,2495.083,2535.988
55,0,0.16403241995688403,0.22525868865051069,0.033625873,0.051218582696304304,-0.21293379,0.38675878261182944,-139.0061235,-0.005730595,-0.034254897,-0.103593663,-0.266666667,,-0.001688071,-0.010599025,-0.005047928,-0.289207768,0.1631173910445104,-0.013093911,3/29/13,0.003786556,2502.782,2495.083,2482.488,2509.109
56,0,0.16288425241701884,0.22525868865051077,0.031764846892909704,0.049388601,-0.216525003,0.38485593126842693,-121.2824908,-0.02084036,-0.036292334,-0.10441497,-0.266666667,,-0.000759895,-0.000511735,0.00050111,0.280537916,0.089942478,-0.006534329,4/1/13,-0.00078771,2486.428,2493.187,2483.732,2507.825
57,0,0.16054582116392624,0.16077905924878622,0.031924567,0.050445341,-0.230017398,0.3776830783689196,-105.2520003,-0.062766968,-0.001959705,-0.137121027,-0.4,,-0.002725828,0.006634434,-0.003515677,-0.191092332,0,0.003786556,4/2/13,-0.02030453,2495.843,2486.391,2475,2524.463
58,0,0.15737445201892686,0.16098892727623818,0.030559626182427024,0.050518472,-0.235917285,0.37453714484788186,-104.1607205,-0.047225707,-0.024439291,-0.130030883,-0.466666667,,-0.001143827,-0.006860865,-2.95E-05,-0.320648125,0,-0.00078771,4/3/13,0.013936412304972112,2493.877,2483.547,2474.927,2507.143
59,0,0.15383743830942065,0.2820292381134373,0.032536867,0.053496411858465764,-0.259946248,0.361704781,-135.5927904,0.11897064542141722,0.005950579,-0.17483148,-0.533333333,,-0.004529006,-0.013495042,-0.018354885,0.6633111917642509,0,-0.02030453,4/8/13,0.004316814,2443.24,2472.299,2429.5,2473.309
60,0,0.15010505267633778,0.1549380520638996,0.023475202,0.045126372,-0.198445074,0.39566582354272284,-79.31804512,-0.014569952,-0.02259701,0.20826822461415895,-0.533333333,,0.006929178,0.012932067930048197,0.019670714138711576,0.4335094986430479,0,0.013936412304972112,4/9/13,0.005834443,2477.29,2489.43,2477.29,2505.294
61,0,0.14644885370176264,0.18530163904815905,0.023235943,0.046400044,-0.208404126,0.3902862572548478,-84.95978429,0.030387191231895816,-0.026515402,-0.156297218,-0.533333333,,-0.001655399,-0.003880582,-0.004480703,-0.091042135,0,0.004316814,4/10/13,-0.010460739,2487.984,2485.309,2466.19,2495.572
62,0,0.14300406271944435,0.13354264139911734,0.024281899893830783,0.048201173068958214,-0.226965427,0.3802440911604544,-70.83286425,-0.080404388,-0.02147023,-0.167644867,-0.533333333,,-0.002990775,0.005217641,0.004138367,-0.764791751,0,0.005834443,4/11/13,-0.009027501,2502.5,2477.876,2476.396,2508.593
63,1,0.1400176827241056,0.18174345785718046,0.028467693,0.042358909,-0.266069786,0.35913870374529305,-88.06148211,-0.077478128,-0.025156618,-0.187014593,-0.533333333,0.029615319,-0.0063619,-0.007763316,-0.006547418,-0.491083771,0,-0.010460739,4/12/13,-0.014042161,2476.322,2462.112,2460.182,2489.118
64,1,0.1382748321581433,0.2639123421045468,0.036132107,0.038851396,-0.32478898,0.3277080287722864,-115.3514039,-0.065176495,-0.019630986,-0.268198117,-0.533333333,0.038469059391140537,-0.010273294,-0.011028003,-0.012207633,-0.54408452,0,-0.009027501,4/15/13,0.015859836,2453.967,2436.818,2430.149,2461.668
65,1,0.13817919754656688,0.29830695717838956,0.024496884,0.023609193058305333,-0.229866654,0.38029553846698355,-102.5014696,0.1341733482944485,2.2740665446718822e-05,0.4353225407771937,-0.933333333,0.026980252915625336,0.009345794,-0.000252674,-0.005568383,0.9022035157217272,0.007706535,-0.014042161,4/16/13,-0.00698732,2419.508,2459.592,2416.617,2461.046
66,1,0.13965600303837727,0.27843163927886005,0.023042949050250616,0.019522029,-0.232760707,0.3787279664224752,-83.96954549,0.052898343793981395,-0.024853334,-0.245199841,-0.933333333,0.025770558,-0.000454954,0.001688713,0.00857728,0.021251391,0.024963574144259874,0.015859836,4/17/13,0.011981774133478673,2457.881,2458.473,2437.345,2465.202
67,1,0.14252001256059835,0.21441034951594054,0.018826839898701264,0.014615878369086621,-0.205105104,0.3940591478999766,-70.20374171,0.035335175,0.000572599,0.3115416726270017,-0.8,0.021648127,0.002594293,0.005358993,-0.001072889,0.552709292,0.070430048,-0.00698732,4/18/13,0.022333237,2440.707,2464.851,2434.73,2478.413
68,0,0.14637693157085038,0.038457277,-0.008222519,-0.012622383,0.043525447,0.5293310369659968,6.890964442654203,0.12121534189967975,0.052714223,0.4185445982056428,-0.8,-0.006963715,0.027983841619635408,0.025839115595342577,0.014208146283160694,0.8734582250786286,0.31218564475053284,0.011981774133478673,4/19/13,0.002807003,2469.951,2533.827,2469.323,2542.453
69,0,0.1508202188893257,0.038457277,-0.006447952,-0.01110136,0.03307342,0.5235698337099542,37.27425829340551,0.022742803105129772,-0.03628686,-0.244227357,0.2,-0.005919539,-0.001245941,-0.001340044,0.019816767591765094,0.26730482466690597,0.5036567183532257,0.022333237,4/22/13,-0.031364019,2525.113,2530.67,2518.257,2539.046
70,0,0.15540779029120905,0.18059620809226906,0.024450376347419756,0.021097263,-0.190392522,0.4022905869054426,-43.40345187,-0.107746647,0.060709472981591794,-0.313544999,0.2,0.026502245835404947,-0.032085969,-0.002695894,-0.027819639,-0.984869228,0.4357403011348798,0.002807003,4/23/13,0.013892801681030686,2532.201,2449.471,2448.2,2532.201
71,0,0.16010926891551105,0.18488490550430486,0.005097934,0.002220971,-0.051951528,0.47645210031892804,-19.72102697,0.066850227,0.025705371792122067,0.4748100331859151,0.2,0.006430504,0.018823656,-0.008292786,-0.000658851,0.6623539425829927,0.5206773682835848,-0.031364019,4/24/13,-0.003672507,2452.781,2495.579,2446.587,2511.202
72,1,0.16616455890325713,0.18488490550430478,0.015120936563841836,0.013344506885240248,-0.117987232,0.4410425919005436,-31.87151385,-0.06265287,0.001509956,-0.309217029,0.2,0.015869328,-0.011101231,-0.002277794,0.004078743,-0.388052989,0.5194248107214857,0.013892801681030686,4/25/13,-0.017403472,2486.857,2467.875,2456.566,2505.482
73,1,0.17329353421293747,0.23381584034060612,0.021833331956724766,0.021518149549124566,-0.164293115,0.41630444937097494,-80.17465737,-0.06696231,0.001230429,-0.348327045,0.2,0.02271362,-0.008334701,-0.006744012,-0.006826603,-0.623460206,0.46865658503043983,-0.003672507,4/26/13,0.009422481,2477.724,2447.306,2439.796,2488.585
