,reg,class
81,0.0006331011057911497,0.534086857468332
82,0.0015122189577283646,0.5902264527275424
83,0.00045843750126246146,0.461216408141712
84,0.0003720455996866249,0.5348459029841918
85,0.001357238472051052,0.4855125697693721
86,0.001236139284236637,0.7648381419759097
87,0.00030160716740652794,0.4101899689073117
88,0.0011681161880161695,0.5980703757738723
89,0.0009114829562245512,0.5468363151913052
90,0.00022387372694231543,0.48407873312700866
91,0.0017724689870803924,0.6990960095821418
92,0.001517607728995096,0.5181968267324684
93,0.0013067578847232243,0.5426287807628659
94,0.0017561558942929237,0.5318641330176191
95,0.001043222974483333,0.4912546153589032
96,-0.0009506991714778926,0.3839548830517306
97,0.0007727342219521213,0.5731453346287754
98,0.001714494323094369,0.5627828081028008
99,0.0015838553282266862,0.6017891480748124
100,0.0021059231075838025,0.4498516962290812
101,0.0006067395172552451,0.516106792460488
102,0.0010727504050722773,0.5349257547740695
103,-0.0003950164646449142,0.5389331719476419
104,-0.00018153502101797255,0.4983118709754407
105,0.0002742350873739095,0.5472538760549954
106,0.0003230918624289232,0.6100706118917592
107,-4.354042567532648e-06,0.39043955343212355
108,-0.0008413981183767625,0.5432870896188472
109,0.0003401111134943758,0.4523089888440994
110,0.0005082299827171494,0.5490502562526929
111,0.0008700032779298504,0.5830215345147461
112,0.0007276780412306562,0.546986142286201
113,0.001042278748543631,0.6038991236082218
114,0.00011345274683667917,0.48817165804743673
115,0.0020972777319677393,0.5933841606021535
116,0.0009845367666968313,0.5767715843671889
117,0.0011538109808764388,0.571327927269821
118,-0.0002523130316204712,0.4864996817756762
119,-8.428802425444945e-05,0.671679789402046
120,-0.0006239737789036695,0.43586414996546685
121,0.0008130610804062592,0.5061511558489362
122,0.0009810010676559397,0.4907030032801532
123,0.0006983289109481487,0.4450001653227172
124,0.00022820130122749288,0.6248296369897065
125,0.0004941450363744472,0.3915818457091912
126,-0.0002393267593505679,0.4932700808424066
127,-0.0004858955391190927,0.4111768412487832
128,0.00025494901279391065,0.4356582637767568
129,0.0006436330473186498,0.6393045428564459
130,0.0013275491715866532,0.6068202957355574
131,0.0003413007632162165,0.5847413022177669
132,0.0006511790143240658,0.5225876714385611
133,0.00024657696333503856,0.6411007682055393
134,0.0018534143321701005,0.5487457202001517
135,0.001551072814620179,0.5094904635782264
136,0.0007284092509050969,0.5861742049110447
137,0.0014952306590590306,0.4964066448677275
138,2.8733953893193124e-05,0.5439370001378871
139,0.00177597101324467,0.6391833346597662
140,-0.0004991550974861297,0.5596449652239531
141,0.0004866473224545053,0.5826686271814951
142,-0.0006108046016811697,0.5252686294654567
143,0.00019535277660721754,0.5226717917879393
144,0.0009528602597274093,0.572634578827443
145,0.0007861250539654344,0.5512303151015435
146,-0.0003312213747709226,0.6534076478697735
147,8.735667014014232e-05,0.5131875227920694
148,0.0010076991970243943,0.5603934260492642
149,0.0004580086741754426,0.577702131972175
150,0.0002827604067531566,0.6089211793560101
151,-0.0001282229627903689,0.4682344835782979
152,0.0004960237276660645,0.5872977811515264
153,0.00032041301224033496,0.4190352458036972
154,0.00021948375992648242,0.5395926258555324
155,0.00017010625241094745,0.49263611031364707
156,0.00041436420872035265,0.48407210522504573
157,-0.00016028565236328473,0.46106429345870864
158,-5.534505903557509e-07,0.5579127998965443
159,0.0008678552483909553,0.4714694493220414
160,0.0004474707631256053,0.5685813986703623
161,0.0013300131010837493,0.520483490230485
162,0.0006082476576488105,0.5963182641044764
163,0.0007684144372686921,0.48509724497425893
164,-0.0001744519491417302,0.46633288207838824
165,-0.0007469242314278081,0.5152157547813386
166,0.00022331924514368214,0.505088592771133
167,0.00105793174907012,0.5311101712044584
168,0.0006368277814036006,0.6187952988021086
169,-6.927813131583274e-05,0.40350538870785874
170,0.00016228998361551071,0.41696878287935424
171,0.000978294188435333,0.5304666123330142
172,5.048773679170413e-05,0.46094209455875107
173,0.0008520607120687256,0.5539857034277588
174,0.00010492103495377643,0.39956021169350436
175,0.00032916247095206313,0.52792225208357
176,-0.0005780465005346577,0.46922913823157464
177,0.0012492374497126311,0.46613280844724314
178,4.627740876051757e-05,0.4115668864316035
179,5.615004480251864e-05,0.3698868080074823
180,0.000583756861090227,0.502802458032119
181,0.0011433476556477094,0.38376354538573104
182,0.00013193172990196583,0.49408490221615214
183,0.000784165644346991,0.5610809285497996
184,0.00039027056084771795,0.40934906160149603
185,0.0004084226384927355,0.505310931244216
186,0.00027797320912236297,0.549819948895581
187,0.0003603840806995662,0.42670286296965554
188,0.0007585823939257828,0.5750688599689353
189,4.0648715638817636e-05,0.45865420133606716
190,0.0006748865800802527,0.547943852443449
191,-0.00041529901799211956,0.4659162056293761
192,7.249856213336008e-05,0.53058662222849
193,-0.00024609581560951243,0.5113139542846199
194,0.00037438805336450993,0.5524826537300634
195,-0.0005364011775376529,0.5394958261907519
196,0.0002207849550039624,0.5812425428278304
197,0.0005140006448505588,0.5898254986317123
198,-0.00010958278160735265,0.5009033905843396
199,0.0005252706951789671,0.4646331070759579
200,5.726422646492595e-05,0.5245947876040201
201,0.0005199316660926474,0.46454729335067224
202,-4.388341424740602e-05,0.4469869276003877
203,0.00045611637704656054,0.5128155689380639
204,0.0005062624911370938,0.5222874610279143
205,0.0003220817240934565,0.4251546461686657
206,0.0005779805535677671,0.46999768990296603
207,-0.00020703610451395068,0.5863620618235753
208,0.0003813957192193168,0.46080722058061196
209,0.00010421513401931141,0.4743007701421106
210,6.522002408070111e-06,0.6363585056834509
211,-0.0001665567922335173,0.5648704250639036
212,-0.0007446361739374798,0.559208203688642
213,0.00015307910930743764,0.5392020870863229
214,0.00042705892222384223,0.4527104467769491
215,0.0014870229803591894,0.48681473248690393
216,0.001337047611132302,0.5316035949589503
217,-0.0007113535594878355,0.5379386447312905
218,-0.0010866573856911548,0.386178267898029
219,0.0009238112005389733,0.6091572302089541
220,0.0003804605604920132,0.5662770923168254
221,-0.0004287146528785723,0.4514955663739972
222,0.0003733487067380175,0.4248603693398994
223,0.0015346673055312682,0.5774503204371579
224,-0.0010954665400452531,0.3323890813265314
225,0.0003996504972819322,0.6706257348063713
226,0.0004959780810690045,0.42982475272571236
227,0.0005199997122826808,0.47277029193272385
228,0.0002521556909961539,0.4384080454574215
229,0.0002824515516573332,0.5562024420764413
230,0.000602408935440317,0.5709290061828318
231,-0.00027505703303173934,0.5262452509095992
232,-4.747617645290251e-05,0.48521303137776306
233,0.00033336762506523383,0.5345531723531477
234,0.000485288718734961,0.5286029318696471
235,0.00047597785302615453,0.5446664939724436
236,4.7434481314552416e-05,0.5099649030461334
237,0.0008051902198132941,0.552822899985503
238,-0.00020224598311243698,0.47161851229790136
239,0.0007161946068306827,0.5857141260342141
240,8.102702809027152e-05,0.5052148604600233
241,0.0001000600176727076,0.463434015657446
242,0.0007426395647342895,0.5101167074448825
243,-8.525607231912527e-05,0.5957000390869617
244,0.0006381532834522192,0.5902066712986386
245,-0.0006562453260581739,0.5190258441751001
246,0.0006347451103795047,0.6248248822897282
247,-0.0008448335438638366,0.5970612237339843
248,-7.014969337455559e-05,0.4419727374086375
249,-0.0006830985151933394,0.5009696623056621
250,0.0005636330396629058,0.6628540352160496
251,3.3577854719699145e-05,0.44500269919672697
252,0.0003626898882760904,0.48665286944851205
253,-0.00011663410986039942,0.5362107098261064
254,0.0001929897779341182,0.47130779411769474
255,0.000933535618134,0.5250791398121355
256,-0.00046045707361470027,0.4924666053354913
257,-9.751744639461923e-05,0.513134750085285
258,-5.105263194511436e-05,0.44563982962502036
259,0.0005544694737884985,0.5070650996358241
260,0.0006271703715783904,0.5391297495098524
261,-0.0003282101728047451,0.4253809619847128
262,7.961221786738781e-05,0.4484581133975448
263,0.0001150510790008711,0.5683699659913106
264,7.913497886668213e-05,0.4805988922593117
265,5.3772960732084124e-05,0.5129577240297085
266,-0.0010578863417992689,0.5066700324000202
267,0.0002879831639360741,0.4792592060788085
268,0.0001473090957873967,0.48973184876563036
269,0.0008465022849029311,0.5134373043811647
270,0.0003147169544368575,0.5085638508287684
271,0.0008706267581468575,0.4949061113475609
272,0.00034481527501055957,0.5267526759905797
273,0.0005861999249423906,0.42192030375494766
274,0.0009170172163554991,0.4896903588034992
275,-0.00011219533946828071,0.5414023043862048
276,-0.00025403908653114847,0.48649469325107614
277,0.0006075631728984138,0.5152894722617766
278,9.379940335946623e-05,0.5250142008514618
279,0.0006800654573021321,0.5243454778174979
280,0.0012192344613435513,0.5399229608401271
281,0.0001793006520992785,0.5821868407127557
282,0.0005716876585407306,0.4913535399671843
283,0.00045308659785883796,0.5766414944536573
284,-2.0485639217610017e-05,0.6923694427136146
285,0.00044833355378565,0.5755060259532022
286,0.0004632981397527746,0.6126703404493722
287,0.00028922611690583317,0.6021898328929858
288,0.0008289122399807473,0.5620544574305505
289,0.0008435910444813582,0.6520079885815854
290,0.002007938201217819,0.5443766547556591
291,0.0004089651218278939,0.4883265681815556
292,-0.000159221109701567,0.4108296176383241
293,0.0005140431883520131,0.6330858171870659
294,0.0005335915539514645,0.5725784675729506
295,-0.00015120567007696824,0.547387904848805
296,0.0011031305346500496,0.6191078994052076
297,0.0006556036613410887,0.47575088990260933
298,0.0005557758146679618,0.6490071426464393
299,0.0018666116490110537,0.6006062007972642
300,0.00032957219270418267,0.528387058587111
301,0.000958333670912872,0.578920192329036
302,0.000661943688607678,0.5025388862816502
303,0.0015524078984719698,0.5530064115546758
304,0.0005847939112059366,0.40048949161648295
305,0.0009808101626345039,0.520202886077522
306,0.0005152398416874636,0.5764762055955931
307,3.081334656116131e-05,0.6674393009103907
308,0.0007277427353923443,0.542995871339407
309,0.0006691733137078437,0.6361022876142104
310,0.00033433169902593565,0.5048452702506909
311,9.224278555008305e-05,0.54805688671481
312,0.0005548889887267678,0.4798096982884935
313,8.791490233127613e-05,0.46178911431625086
314,0.0005101486072687328,0.6781304670453111
315,0.0003503725733780401,0.544523651129679
316,-0.00014919276849176315,0.5219140584723504
317,0.0012988538130357069,0.5571987582168326
318,-0.0005422251746687693,0.4325086268816318
319,-0.0003762851148378666,0.5263682642371542
320,0.0006710429133678804,0.5782164916650445
321,0.000907438823093652,0.6026606355418498
322,0.0010220968744488875,0.6270755037539292
323,0.0009948896948517119,0.5196547641620397
324,0.0002297095373231713,0.42968950580535314
325,-1.6982027845219248e-05,0.5061258634250638
326,-0.00016341259241955491,0.4965368283599494
327,0.0002050991409148916,0.5929227655653073
328,-2.8693853249032482e-05,0.6116036726505518
329,0.0006356432562519588,0.6185061190150812
330,0.0013578290606242147,0.5180692690355331
331,0.0005384009374110343,0.505998840605577
332,0.00015020012895371014,0.5563763534795836
333,0.0004316584779460894,0.5386272980673912
334,0.0003644890846875967,0.5964225405566016
335,9.72658909870404e-05,0.5240260117289303
336,0.000846156224991606,0.48491298966914864
337,-1.7273291594936316e-05,0.49329951600847105
338,-0.0001418279209758312,0.5204948050767996
339,-0.0001943398176388759,0.48080808049454987
340,-0.0001460476488964348,0.5386954033660445
341,2.8991286388055815e-06,0.5987759841066677
342,0.00038396503812308005,0.5095836622002031
343,0.001513239085320208,0.5173747016748149
344,0.0001068574874112748,0.5296808631543265
345,0.0005799675407065757,0.5621549142143418
346,1.7494252621077654e-05,0.49360965446211824
347,-5.270761405508259e-06,0.5578900733827974
348,0.0012585409238990435,0.555396719069412
349,0.000952621933969666,0.597250454921107
350,-1.171607750388613e-05,0.6331384575033447
351,-0.00036640443416778476,0.3855110311825203
352,0.0021719089411761463,0.6577965486831134
353,-0.00024799060000491393,0.4548972557091731
354,-0.0004005636448747134,0.4630678510860046
355,0.0005305383672657479,0.5942569747474996
356,0.0005012312079024469,0.5251621832999247
357,0.00036966152418055126,0.528549208278145
358,0.0009233314504398055,0.5105392120971095
359,0.0004976687335235258,0.5465888350119
360,0.0009311785361273226,0.4898143499306426
361,-0.00026849298408502316,0.406331562967519
362,-0.00011810052573706113,0.48664499868936006
363,0.0005472543643851297,0.5815459831800592
364,-9.981189161254605e-05,0.5274917760389831
365,0.0008043892608476503,0.5466420641178285
366,0.00030516217567149454,0.5022385377302112
367,0.0006132261293991054,0.5308630006311529
368,0.00013542419683477776,0.5970160536034227
369,3.664762193916735e-05,0.532231806706384
370,0.0005538229879065371,0.5147832795856777
371,-3.848206395062629e-05,0.3772169999495955
372,0.0008345910210031769,0.5320268750451244
373,0.00015658953803922437,0.45963878990920376
374,-0.00022472649562294036,0.6484108157192419
375,3.282441163838659e-05,0.6080940188409739
376,0.0001576873028710235,0.49192567017601324
377,0.0006991171958561921,0.48462503328983497
378,0.00017839410656244077,0.5059631893758617
379,0.00015554632933504543,0.48625004918235576
380,0.0002761004884623521,0.4836779322233342
381,-0.0006602878015601355,0.46626975334506743
382,-0.000295385968968282,0.4878016472588897
383,0.0003515980414151831,0.5798443523947295
384,-0.0004908921169768146,0.3817919912915234
385,0.00045084718264609165,0.4653639559004198
386,0.0012623507450924252,0.5738562897386575
387,-4.260023400667109e-05,0.48411292823633767
388,-0.0006332239939934571,0.4857043008251103
389,0.00023350607555387026,0.5464797369392271
390,0.0008264341535935593,0.5423596044003901
391,0.00026030017269815004,0.6025309043361717
392,0.00032636468593715624,0.5104936377463587
393,0.00024995254947296047,0.5486584494520659
394,-0.0002991016975082621,0.43392081458556825
395,0.0004732274495946483,0.5233884852195024
396,-0.00019095139371234207,0.4975232665262438
397,0.00010817327979695376,0.4715457482167225
398,0.0005598834577388031,0.5637842915562062
399,-0.0005424083699550861,0.46732943228015084
400,-0.0003790091540259089,0.5166023582132365
401,-0.001042955106675404,0.5238152765884841
402,-0.0007300583945814935,0.4445784668213371
403,0.00012512969903063898,0.5684514792076049
404,-0.0003602800791434318,0.46622110896639657
405,8.806402949763714e-05,0.42259759084969145
406,0.0003609625200017908,0.5458111556839146
407,0.00037014519769274157,0.5855008225598015
408,0.000992277534569004,0.6334378059795512
409,0.00028239255319748843,0.612583799375506
410,1.3804924713690865e-05,0.48076029725800845
411,2.9165747108305325e-05,0.4381606294629636
412,0.001162448666480335,0.5867794095037601
413,0.00043299505007263824,0.5756389015921001
414,-0.00010597518741330814,0.42036404422758616
415,-0.00043809517473940946,0.5049412232904847
416,0.00027174794451919525,0.5446291911520388
417,0.0006612967534614609,0.5414643161615562
418,0.0005505111214721418,0.5277786532292613
419,5.973012061007248e-05,0.47358007993980145
420,0.0003929034978199425,0.443067068835368
421,-0.00016745745301248512,0.43018445230226243
422,-0.0008054991473845823,0.5446795426073288
423,0.0005320051375054301,0.4902404413406733
424,-0.0005325837960264237,0.5165912566788912
425,0.0020027438940882335,0.6083468156317332
426,0.00010619614066538488,0.5226491970344874
427,0.001059485120850077,0.5320151688988033
428,0.0014981315151054136,0.5651863681027033
429,0.000346330960975217,0.6198546944465696
430,0.0007312094264383107,0.4439438367847084
431,0.0003617048472594811,0.4817657001834583
432,0.0007465362222457237,0.4410730100550198
433,0.00020198548448853218,0.46868294482155926
434,-6.797619731082046e-05,0.5302861765833854
435,0.0004419044347007653,0.583267982840211
436,5.008472158607861e-05,0.5282973509588854
437,-0.0006121000845272475,0.4954970724107202
438,-0.00037278143725958784,0.4919886063703491
439,-0.0003020694895203798,0.5550392535646581
440,0.00017190010191522371,0.46274791897665346
441,-0.000338761089704048,0.5207256739095005
442,-0.0004605676561797506,0.451540319935674
443,0.0004536347928624538,0.43381203006010893
444,0.0005637457314175605,0.541515509072657
445,0.0008223124068899964,0.6241213348520409
446,0.00019105963118605203,0.6210911108263113
447,-8.561603259539519e-05,0.5692372430182722
448,0.000360628938992269,0.45427113666762553
449,-4.754805183068933e-05,0.4685107997821844
450,0.0009123686875577662,0.573497998216514
451,0.00040036770979156515,0.5368868231176751
452,-0.0001990760322514713,0.4244159244498424
453,0.00022157798683765468,0.5986461760145869
454,0.0008112258314006725,0.4766683990883242
455,0.0009342932236022101,0.5803927230358633
456,0.0005908420981495652,0.48963548591630873
457,-0.0005556733723260467,0.5195560584446419
458,-7.929436633400758e-05,0.45534625556659475
459,0.00011023385260029433,0.5175901750780557
460,0.000711481996170881,0.5691224785783164
461,-0.00034874911565607134,0.5442288488502517
462,-0.0004537199940068085,0.4362350303646582
463,0.00018465065236332651,0.4937275744796971
464,-0.00046987042308361756,0.5770675443831069
465,-0.0008386874343230583,0.4956052293453842
466,-0.0002480082653203514,0.43949002578573393
467,-0.0003626005489237805,0.46364123541211
468,-0.000481256860557175,0.5410550628465993
469,5.1548620507816694e-05,0.46501355704389413
470,0.0002965852325541907,0.4910305482327928
471,0.00017363895988353027,0.4697087420684531
472,-0.0004580434905307471,0.4581621673649889
473,-0.0008047724828626512,0.468861708866189
474,0.00020622542639306515,0.5317603613537186
475,-0.0006391712177218995,0.43963089517673504
476,-0.00045515713300978817,0.497301835648859
477,-0.0005111260379086361,0.4079642178396935
478,-0.0005248523160345745,0.445157312728928
479,-0.0005443727596294106,0.44660605522391617
480,-0.00020898333271139613,0.42072056499862776
481,0.0006424331733687598,0.4905219294177916
482,0.0003314459336978034,0.5220788742178467
483,3.6531432218335903e-06,0.49817593181221353
484,-0.00024285655857304189,0.541465961258892
485,-0.00012832685315389422,0.43074707364813203
486,-0.00045971048984439893,0.4523949657849856
487,-0.00036692875227900215,0.5113433531235693
488,-0.0002862171036624853,0.4602218350156917
489,-0.00014119726548509422,0.4300924726317266
490,2.768520733568729e-05,0.5834766385403058
491,-0.0003638714402794057,0.41056099794713297
492,4.490800262535997e-05,0.48226401126573615
493,-0.00013429966191311064,0.46960108753556773
494,0.0010542950501110635,0.5427534544461404
495,0.0001498046084718628,0.40474756271214085
496,-0.0007324082825379337,0.42397054312487303
497,7.737326934933265e-06,0.5340697636284768
498,-0.0003137610318062794,0.45460849161307054
499,-8.43257357439664e-05,0.45885342971002757
500,-0.000139063343827622,0.4241686217745385
501,-0.002266773027378487,0.5134706737381163
502,-0.0015469321674397827,0.691258100596337
503,0.0008800173988210334,0.5523165447076513
504,0.0035331684181988078,0.3957979945261776
505,-0.0009113606304799187,0.4274979278848106
506,0.0008434346478300573,0.3427166041897773
507,0.001198993367656501,0.5742228224187425
508,-0.0016980769707125793,0.4317440408617718
509,-0.001757758873656164,0.5300321269585322
510,-0.0004579007738707536,0.631641229605816
511,-0.0012892712770944887,0.6503653983800072
512,-0.0022035650550081003,0.6284952471436911
513,0.0037288894700684486,0.39493225971861473
514,0.0012775251887605578,0.615399381105504
515,-0.0012906721234339034,0.5095920604306841
516,0.0015190899209537585,0.6370779259302886
517,0.003092931084946844,0.5716641354653006
518,-0.001311966042871631,0.32679388297069917
519,-0.0013381364076435352,0.47389837700873455
520,0.00411807345551683,0.7040308846510246
521,0.0029759410893262653,0.46845866871526315
522,0.0001949527628513309,0.5992874781797366
523,-0.0007755399403906233,0.3555817176019963
524,-0.002335717690327378,0.3501208005976034
525,0.002391127887126159,0.6689423571667027
526,0.0008210554262091623,0.6962023783716356
527,-0.0007465600820016591,0.6875924201953089
528,0.0006682619664090186,0.3261103423037602
529,0.0016843168743956585,0.6215686352499457
530,-0.0015526540259419668,0.6611723579228762
531,-9.768955345534967e-05,0.5677028784852511
532,0.0006202129774882949,0.6104435825481503
533,0.0008135192535675194,0.4562441936241816
534,1.181165815660357e-05,0.6712704762003726
535,-0.0010389274156262177,0.483923540129661
536,-0.001374609955739178,0.5174337624984987
537,-0.003968577418836034,0.5119824689734764
538,0.0021519927820745624,0.4946015598481854
539,-0.0015103866324730768,0.4581374524538363
540,0.003450024254664818,0.46511524620111194
541,0.002144827727305092,0.2439558359474899
542,0.003446011297934682,0.36293437037984816
543,-0.002227053364770054,0.4408536355912968
544,-0.002376111436027238,0.42296528596490457
545,-0.002035808515772359,0.2814527618650596
546,0.0003028537989920089,0.6062637581708498
547,0.00022299836594835308,0.3880159748300689
548,0.00037817516996522746,0.5635767658117561
549,-0.0010824453097396268,0.43212498328418175
550,-0.0011817012360634497,0.44499883826759135
551,-0.0015643889440972053,0.5241299849036064
552,0.0015579038619048693,0.6284293947030125
553,0.0002880898329580317,0.44493412675736393
554,0.0005830581075503306,0.44370392744190923
555,0.0011088109735597033,0.7960601017501973
556,0.0031590862920999802,0.37892393412820086
557,4.935729056224883e-05,0.2760210638348467
558,0.0001980478001626158,0.6085706442359007
559,0.0005234920366577502,0.3523301572014414
560,-0.0023059047677087934,0.7099628327877449
561,6.49041507108768e-05,0.36957108480074613
562,0.0017138720979225034,0.684090986903281
563,-0.0005920041274185066,0.7681180904570062
564,-0.002203324960207503,0.5657849178234821
565,-0.0005204004268391461,0.6816384609604961
566,-0.0009363084946874613,0.7410902619904916
567,0.002801395946521658,0.5015812980839918
568,-0.0023992087211387667,0.37299041750508116
569,-0.0022742667017079366,0.3531667052695299
570,0.00023463204989138228,0.41209130063263383
571,0.0019098610213116854,0.4399952433144349
572,0.0005768824796653394,0.6067600661824241
573,-0.0007846457387901957,0.5257435067363733
574,0.0005772836137931882,0.3849354191521936
575,-0.0021226611473633256,0.44560683564880926
576,0.00254402605770944,0.7475947762712994
577,-0.0057871250136878605,0.4367741683680179
578,0.0005167043128106149,0.39876366548446
579,-0.0005243761390348455,0.7012759708221363
580,0.001250777000675334,0.6552397846990092
581,-0.0021133879361031095,0.4965988025220947
582,0.0003656381434145742,0.663180301612683
583,-0.0025038781614410937,0.4935679029248692
584,-0.0028653031586448213,0.595354425317076
585,0.006422209388162419,0.3661393186709364
586,-0.0024092790274201155,0.48297442089846154
587,0.00048416502518965976,0.3274276880956921
588,-0.003376658247744703,0.44840481733783194
589,0.001672681097744234,0.6681394566576471
590,-0.000371561283791284,0.37783497566254415
591,-0.0014715498413837335,0.5125280337949261
592,-0.0003652179643374709,0.5890631579472798
593,6.408498395164787e-05,0.36070376214980676
594,-0.0017611346966357898,0.49008416397153776
595,-0.0009688252552825501,0.4490114086116201
596,0.003666331820619229,0.7869761467352918
597,0.0003811740508693664,0.7224406876554273
598,0.0015380440053859204,0.5831250940666586
599,0.0002543835333951942,0.49428238107597633
600,-0.0012523951959983873,0.5344098350177701
601,0.0016850328953787199,0.4107891778923694
602,-0.0010704236014151814,0.5232125224194575
603,-0.0015146088617802446,0.31502577682522276
604,0.0013349958267800024,0.3005390091057343
605,-0.000876464188834518,0.5237953476375812
606,-0.0023944354341780523,0.5365611283435706
607,9.021872840152641e-05,0.3974168654891021
608,-0.0010868131675829862,0.4662217527145002
609,0.0031467144079444977,0.4646330467510093
610,-0.002128547526206174,0.47820799325893076
611,-0.0028311194831933256,0.380482874694984
612,-9.316184152078017e-05,0.6133449542265506
613,-0.0014516225156965363,0.6934084527022144
614,-0.0005785388805390917,0.6686515168356125
615,-0.0015146821545857006,0.38706438591574155
616,-0.001915113024862513,0.7078810367677317
617,-0.003953133245462028,0.20733466432444514
618,-0.002108664039659927,0.6851255806496571
619,-0.00032563511695225214,0.6191946544151464
620,0.0005551560266285761,0.4465586245464744
621,-0.0013510949833833922,0.2558575585076341
622,-0.001946994681365004,0.6857370295312137
623,0.0022552795331397583,0.6922876230743976
624,0.002136479439988346,0.4257174768192868
625,-0.0028956753031696043,0.5437539971609655
626,0.0007009818514567489,0.2605568091001138
627,-0.001169432361926326,0.4319560927649085
628,-0.00047170743160476996,0.4627965936883272
629,-0.00022250442091131765,0.3516970341020329
630,-0.0032234731697846192,0.525868221060937
631,0.0010478056916233755,0.2793796068643371
632,-0.00031424912783019235,0.36945165540118585
633,-0.00044517799715902587,0.5219778991929283
634,-0.000977184087748511,0.5866642435491228
635,-0.002462195339477325,0.2745384404179335
636,0.0015402979110553494,0.38837396837764787
637,-0.0015630346073501357,0.5662517507874004
638,-0.0005871647158478873,0.7166448596238115
639,-0.001750026367584239,0.5091824180271173
640,-0.0031613795841710065,0.29404695652013013
641,0.0004404123924673563,0.5164157161843369
642,0.0011995029960943217,0.5123762081621555
643,0.0030266875578763165,0.5774517416585762
644,0.0015197108241033624,0.4214835909468889
645,0.0004866563408592599,0.6837611848820092
646,0.0027728396164007096,0.7711103372654786
647,-0.0019823738375487317,0.24359245736338273
648,-0.0014815333069393875,0.5028929378833009
649,0.0007424144409579124,0.2870571237056401
650,-0.0010187030115859947,0.6031872785551677
651,-2.4844761024716763e-05,0.5055847801202272
652,0.00027343071169193516,0.5561539029617348
653,-0.0008804072336054213,0.4896652700323859
654,-0.0017892133463320384,0.5515182646721519
655,0.00047515691868218286,0.5049856694567818
656,-4.852952933682205e-05,0.6303510264129817
657,0.0008974673210952471,0.5850552443892092
